Date,Close,1Month,3Months,6Months,12Months
6/1/2013,1606.280029,-0.014999302,0.023636455,0.126273565,0.179215356
7/1/2013,1685.72998,0.04946208,0.055183834,0.125237798,0.222145728
8/1/2013,1632.969971,-0.031298019,0.001367466,0.078095646,0.16095069
9/1/2013,1681.550049,0.029749523,0.046859837,0.071603893,0.167199982
10/1/2013,1756.540039,0.044595753,0.042005576,0.099507438,0.243867548
11/1/2013,1805.810059,0.028049472,0.105844009,0.107356213,0.275127449
12/1/2013,1848.359985,0.023562792,0.099200102,0.150708439,0.296012496
1/1/2014,1782.589966,-0.035582906,0.014830249,0.057458779,0.189892587
2/1/2014,1859.449951,0.04311703,0.029704061,0.138692067,0.227618959
3/1/2014,1872.339966,0.006932166,0.012973653,0.113460742,0.193188866
4/1/2014,1883.949951,0.006200789,0.056861077,0.07253459,0.17925976
5/1/2014,1923.569946,0.02103028,0.034483313,0.065211669,0.179568759
6/1/2014,1960.22998,0.019058332,0.046941269,0.060523922,0.220353827
7/1/2014,1930.670044,-0.015079831,0.02479901,0.083070185,0.145302075
8/1/2014,2003.369995,0.037655295,0.04148539,0.077399257,0.226825986
9/1/2014,1972.290039,-0.015513837,0.006152369,0.053382438,0.172899992
10/1/2014,2018.050049,0.023201461,0.045258901,0.071180287,0.14887791
11/1/2014,2067.560059,0.024533589,0.032041043,0.074855668,0.144948799
12/1/2014,2058.899902,-0.004188588,0.04391335,0.050335891,0.113906338
1/1/2015,1994.98999,-0.031040806,-0.011426901,0.033314831,0.119152485
2/1/2015,2104.5,0.054892511,0.017866442,0.050479944,0.131786311
3/1/2015,2067.889893,-0.017396107,0.004366405,0.048471499,0.104441464
4/1/2015,2085.51001,0.00852082,0.045373671,0.033428289,0.106988011
5/1/2015,2107.389893,0.010491382,0.001373197,0.019264173,0.095561873
6/1/2015,2063.110107,-0.021011672,-0.002311432,0.002044881,0.052483702
7/1/2015,2103.840088,0.01974203,0.008789254,0.054561726,0.089694272
8/1/2015,1972.180054,-0.062580818,-0.064159859,-0.062874766,-0.015568737
9/1/2015,1920.030029,-0.026442832,-0.069351644,-0.071502774,-0.026497122
10/1/2015,2079.360107,0.082983118,-0.011635856,-0.002948872,0.030380841
11/1/2015,2080.409912,0.000504869,0.054878284,-0.012802558,0.006214984
12/1/2015,2043.939941,-0.017530185,0.064535403,-0.009291877,-0.007265997
1/1/2016,1940.23999,-0.050735322,-0.066905254,-0.077762611,-0.027443747
2/1/2016,1932.22998,-0.00412836,-0.071226315,-0.020256809,-0.081857933
3/1/2016,2059.73999,0.065991115,0.007730192,0.072764467,-0.003941169
4/1/2016,2065.300049,0.002699398,0.064455974,-0.006761723,-0.009690656
5/1/2016,2096.949951,0.015324602,0.085248636,0.007950375,-0.004953968
6/1/2016,2098.860107,0.000910921,0.018992745,0.026869755,0.017328207
7/1/2016,2173.600098,0.035609801,0.052437925,0.120273837,0.033158418
8/1/2016,2170.949951,-0.001219243,0.03528935,0.123546355,0.100786891
9/1/2016,2168.27002,-0.001234451,0.03307029,0.052691131,0.12928964
10/1/2016,2126.149902,-0.019425679,-0.021830233,0.02946296,0.022502016
11/1/2016,2198.810059,0.034174522,0.012833142,0.048575364,0.056911932
12/1/2016,2238.830078,0.018200762,0.032542099,0.066688566,0.095350227
1/1/2017,2278.870117,0.017884358,0.071829467,0.048431181,0.174530021
2/1/2017,2363.639893,0.03719816,0.074963198,0.088758353,0.223270479
3/1/2017,2362.719971,-0.000389197,0.05533689,0.089679767,0.147096227
4/1/2017,2384.199951,0.009091209,0.046220201,0.12136964,0.154408509
5/1/2017,2411.800049,0.011576251,0.02037542,0.096866025,0.150146692
6/1/2017,2423.409912,0.004813775,0.025686472,0.082444771,0.154631461
7/1/2017,2470.300049,0.019348826,0.036112784,0.084002125,0.136501628
8/1/2017,2471.649902,0.000546433,0.024815429,0.045696474,0.138510771
9/1/2017,2519.360107,0.019302979,0.039593052,0.06629653,0.161921755
10/1/2017,2575.26001,0.022188135,0.04248875,0.080135921,0.211231629
11/1/2017,2584.840088,0.003720043,0.045795396,0.071747257,0.175563154
12/1/2017,2673.610107,0.034342557,0.061225864,0.103243035,0.194199655
1/1/2018,2823.810059,0.056178704,0.096514545,0.143104078,0.239127249
2/1/2018,2713.830078,-0.038947372,0.049902503,0.097983204,0.148157165
3/1/2018,2640.870117,-0.026884499,-0.012245611,0.048230505,0.11772455
4/1/2018,2648.050049,0.002718775,-0.06224215,0.028265122,0.110666095
5/1/2018,2705.27002,0.021608342,-0.003154235,0.046590864,0.121680888
6/1/2018,2718.370117,0.004842436,0.029346388,0.016741413,0.121712882
7/1/2018,2816.290039,0.036021556,0.063533539,-0.002663076,0.140059905
8/1/2018,2901.52002,0.030263211,0.07254359,0.069160536,0.17392031
9/1/2018,2913.97998,0.004294287,0.07195851,0.103416621,0.156634961
10/1/2018,2711.73999,-0.069403356,-0.037123324,0.024051638,0.052996583
11/1/2018,2760.169922,0.017859357,-0.048715879,0.020293687,0.067830051
12/1/2018,2506.850098,-0.091776895,-0.139716088,-0.077811339,-0.062372598
1/1/2019,2704.100098,0.078684402,-0.002817339,-0.039836075,-0.042393064
2/1/2019,2784.48999,0.029728889,0.008811076,-0.040334042,0.02603697
3/1/2019,2834.399902,0.017924256,0.130661903,-0.027309755,0.073282584
4/1/2019,2945.830078,0.039313498,0.089393873,0.08632468,0.112452568
5/1/2019,2752.060059,-0.065777731,-0.011646632,-0.002938175,0.017295885
6/1/2019,2941.76001,0.068930164,0.037877544,0.173488599,0.08217788
7/1/2019,2980.379883,0.013128152,0.011728377,0.102170694,0.05826454
8/1/2019,2926.459961,-0.018091627,0.063370674,0.050985987,0.008595474
9/1/2019,2976.73999,0.017181178,0.011890834,0.050218774,0.021537557
10/1/2019,3037.560059,0.020431771,0.019185533,0.031138925,0.120151663
11/1/2019,3140.97998,0.034047037,0.073303589,0.141319562,0.137966165
12/1/2019,3230.780029,0.028589819,0.085341696,0.098247314,0.288780702
1/1/2020,3225.52002,-0.001628093,0.061878599,0.082251306,0.192825673
2/1/2020,2954.219971,-0.084110484,-0.059459153,0.009485867,0.060955501
3/1/2020,2554.89,-0.135172727,-0.209203357,-0.141715431,-0.098613432
4/1/2020,2912.43,0.139943403,-0.097066525,-0.041194267,-0.011338087
5/1/2020,3044.31,0.045281775,0.030495369,-0.030777012,0.106193155
6/1/2020,3100.29,0.018388403,0.213472987,-0.040389636,0.053889505
7/1/2020,3271.12,0.055101297,0.123158325,0.014137249,0.097551362
8/1/2020,3500.31,0.070064687,0.149787637,0.184850835,0.196090173
9/1/2020,3363,-0.039227954,0.084737234,0.316299332,0.129759405
10/1/2020,3269.96,-0.027665775,-0.000354619,0.122760032,0.076508756
11/1/2020,3621.63,0.107545658,0.034659787,0.189639032,0.153025496
12/1/2020,3756.07,0.037121407,0.116880761,0.211522148,0.16258921
1/1/2021,3714.24,-0.01113664,0.135867105,0.135464306,0.151516648
2/1/2021,3811.15,0.026091475,0.052330028,0.088803563,0.290069811
3/1/2021,3972.89,0.042438634,0.057725229,0.181352959,0.55501411
4/1/2020,4079.95,0.026947638,0.098461596,0.247706394,0.400874871
